student_id,CGPA,skills_score,projects_count,internships_done,communication_score,aptitude_score,coding_test_score,resume_score,extracurricular,college_tier,hackathons_participated,certifications_count,linkedin_activity_score,github_score,soft_skills_score,interview_score,consistency_score,backlogs,placement_training,selected,Performance_Score,Category_Level
1778,7.19,7,4,0,10,2,4,8,No,Tier 2,0,7,8,3,9,4,5,3,No,0,892.595,Low
1779,6.27,9,5,3,10,9,4,3,Yes,Tier 2,2,1,4,7,10,10,5,0,Yes,1,892.635,Low
1780,9.2,3,5,2,3,10,3,4,No,Tier 2,2,8,8,3,1,10,1,0,Yes,1,894.6,Low
1781,5.19,10,3,3,9,8,1,3,No,Tier 1,2,5,8,10,2,9,3,5,Yes,1,893.095,Low
1782,9.51,5,2,3,8,5,5,7,No,Tier 2,3,9,10,10,10,9,2,3,Yes,1,895.755,Low
1783,7.31,3,5,0,3,6,8,6,No,Tier 2,2,8,7,4,5,9,10,0,Yes,1,895.155,Low
1784,8.19,5,5,0,10,9,10,1,Yes,Tier 2,1,1,9,5,5,6,8,4,Yes,1,896.095,Low
1785,8.3,10,1,0,1,1,6,10,Yes,Tier 2,4,8,9,10,8,1,3,2,No,0,896.65,Low
1786,9.48,1,4,1,5,4,1,1,Yes,Tier 3,5,3,7,10,5,4,9,2,No,1,897.74,Low
1787,8.18,4,0,2,4,5,5,6,Yes,Tier 1,5,2,6,9,6,10,5,1,Yes,1,897.59,Low
1788,8.07,6,1,3,8,9,6,3,Yes,Tier 2,4,3,3,6,1,2,10,0,Yes,1,898.035,Low
1789,5.33,2,1,3,6,5,9,9,No,Tier 2,2,7,1,3,6,10,1,4,No,1,897.165,Low
1790,7.59,7,4,2,10,5,9,2,Yes,Tier 2,3,6,2,3,4,10,1,0,No,1,898.795,Low
1791,5.75,8,0,3,5,3,5,3,Yes,Tier 3,2,5,5,6,10,7,8,1,Yes,1,898.375,Low
1792,8.69,1,0,0,9,8,3,9,Yes,Tier 3,2,0,9,6,10,8,10,4,Yes,1,900.345,Low
1793,7.56,4,3,3,6,7,6,6,Yes,Tier 3,0,1,9,7,1,8,8,3,Yes,1,900.28,Low
1794,8.4,4,1,2,3,8,8,1,Yes,Tier 2,5,9,7,9,4,9,9,3,Yes,1,901.2,Low
1795,5.21,5,2,1,6,4,5,2,Yes,Tier 2,5,1,6,3,10,9,5,5,No,1,900.105,Low
1796,5.42,4,5,1,4,8,8,7,No,Tier 2,1,7,10,6,1,4,9,2,Yes,1,900.71,Low
1797,8.58,9,1,2,5,10,1,6,No,Tier 1,5,4,10,10,8,9,10,4,Yes,1,902.79,Low
1798,5.36,7,2,3,6,4,8,1,Yes,Tier 3,0,4,7,9,9,4,7,3,Yes,1,901.68,Low
1799,5.36,2,2,3,9,1,2,10,No,Tier 1,5,5,6,10,6,6,10,0,No,0,902.18,Low
1800,5.06,1,4,1,3,4,7,2,No,Tier 3,4,2,5,1,5,8,5,4,Yes,1,902.53,Low
1801,9.78,9,1,3,1,5,2,6,Yes,Tier 1,5,1,6,6,9,4,4,3,No,1,905.39,Low
1802,8.69,1,4,1,2,10,3,6,No,Tier 2,3,2,1,6,5,7,5,1,Yes,1,905.345,Low
1803,6.77,6,3,2,8,8,5,6,No,Tier 2,0,4,5,8,5,5,6,5,Yes,1,904.885,Low
1804,6.48,2,2,2,4,10,10,9,Yes,Tier 2,1,9,1,5,1,8,3,2,Yes,1,905.24,Low
1805,6.75,4,0,3,7,6,7,2,Yes,Tier 1,1,8,5,3,7,7,5,0,Yes,0,905.875,Low
1806,8.87,6,2,0,2,10,9,10,Yes,Tier 1,1,4,2,3,1,10,5,0,No,1,907.435,Low
1807,8.31,5,3,0,10,5,5,10,Yes,Tier 3,4,5,10,5,3,8,7,4,No,1,907.655,Low
1808,5.93,6,2,1,8,3,1,9,No,Tier 3,0,9,5,8,3,8,3,4,Yes,1,906.965,Low
1809,5.87,3,4,2,10,4,3,9,No,Tier 2,1,2,10,8,2,8,4,0,Yes,1,907.435,Low
1810,5.49,5,1,1,9,6,5,10,No,Tier 1,4,4,4,8,6,7,8,5,Yes,0,907.745,Low
1811,8.3,2,0,2,7,6,3,9,Yes,Tier 2,3,3,4,5,10,4,7,5,Yes,0,909.65,Low
1812,8.82,7,4,1,10,6,8,9,No,Tier 2,2,6,6,3,3,7,10,3,No,1,910.41,Low
1813,6.33,3,5,1,1,2,8,3,Yes,Tier 1,3,7,10,5,7,4,10,1,No,1,909.665,Low
1814,5.1,1,1,1,2,8,1,10,Yes,Tier 2,0,0,8,2,4,10,2,4,Yes,0,909.55,Low
1815,5.41,8,0,3,9,8,8,9,Yes,Tier 2,3,2,6,4,3,4,3,5,No,1,910.205,Low
1816,9.84,8,3,0,10,6,4,10,Yes,Tier 3,5,8,1,4,3,7,6,2,No,0,912.92,Low
1817,6.48,3,2,2,7,4,6,9,Yes,Tier 2,4,0,9,7,4,7,5,5,Yes,1,911.74,Low
1818,8.85,7,0,1,3,2,10,3,Yes,Tier 3,0,7,4,10,4,3,5,1,Yes,1,913.425,Low
1819,8.12,9,5,0,5,6,8,4,Yes,Tier 2,1,1,7,8,7,1,9,5,Yes,1,913.56,Low
1820,6.91,8,3,1,1,6,2,4,No,Tier 2,4,9,1,8,7,9,8,1,Yes,1,913.455,Low
1821,6.03,3,1,1,10,10,8,4,Yes,Tier 2,5,9,9,5,10,1,10,2,No,1,913.515,Low
1822,5.61,2,0,2,3,3,7,7,Yes,Tier 1,0,4,3,9,8,6,4,4,Yes,1,913.805,Low
1823,8.08,10,3,3,4,2,4,5,Yes,Tier 2,5,2,3,8,4,2,6,0,No,0,915.54,Low
1824,8.87,7,1,1,4,4,5,7,Yes,Tier 2,5,6,10,3,1,6,6,0,Yes,1,916.435,Low
1825,8.22,7,4,2,7,8,6,6,Yes,Tier 1,0,1,8,9,3,1,10,5,Yes,1,916.61,Low
1826,7.65,9,2,3,5,5,3,7,Yes,Tier 1,4,7,2,8,1,2,2,1,Yes,1,916.825,Low
1827,5.21,5,3,3,9,3,2,8,Yes,Tier 1,3,0,9,10,10,10,1,1,Yes,1,916.105,Low
1828,9.84,4,4,0,7,5,2,6,Yes,Tier 2,3,5,3,3,8,5,1,1,Yes,0,918.92,Low
1829,8.99,8,5,0,2,9,4,9,Yes,Tier 3,1,2,2,2,9,1,5,1,Yes,1,918.995,Low
1830,6.46,4,5,1,8,8,7,4,Yes,Tier 1,5,0,5,2,2,2,4,2,No,0,918.23,Low
1831,9.9,4,1,0,2,10,1,5,No,Tier 2,0,9,9,8,2,4,1,5,No,1,920.45,Low
1832,8.01,2,0,2,7,7,1,9,No,Tier 2,3,0,9,9,8,10,3,4,Yes,1,920.005,Low
1833,7.91,1,2,2,5,4,4,9,No,Tier 2,0,2,8,8,6,7,10,0,Yes,1,920.455,Low
1834,8.74,4,1,0,10,2,9,2,Yes,Tier 1,3,5,8,8,2,9,8,0,Yes,1,921.37,Low
1835,9.06,7,3,2,6,9,5,2,Yes,Tier 2,4,6,7,4,10,4,4,2,Yes,1,922.03,Low
1836,8.28,9,2,2,4,3,1,9,Yes,Tier 2,5,3,3,5,5,1,5,3,Yes,1,922.14,Low
1837,5.64,9,4,1,5,6,3,6,No,Tier 3,4,2,3,3,6,2,5,5,Yes,0,921.32,Low
1838,6.69,10,2,1,5,7,6,8,No,Tier 1,3,2,5,8,6,1,2,5,No,1,922.345,Low
1839,9.64,1,4,2,7,3,3,8,Yes,Tier 3,4,3,9,3,10,10,3,0,Yes,1,924.32,Low
1840,6.12,5,1,0,4,3,6,8,No,Tier 2,5,2,1,7,7,10,2,2,Yes,1,923.06,Low
1841,6.86,7,0,2,5,3,6,5,Yes,Tier 3,0,3,3,6,4,7,1,1,Yes,0,923.93,Low
1842,7.16,7,5,3,4,3,5,10,No,Tier 3,5,5,9,6,3,10,8,0,No,0,924.58,Low
1843,7.2,10,2,3,4,3,10,4,No,Tier 2,4,8,7,1,3,1,6,3,No,0,925.1,Low
1844,8.06,6,0,3,8,7,5,3,No,Tier 3,1,9,2,8,4,9,10,2,No,1,926.03,Low
1845,9.72,10,0,1,5,5,9,4,Yes,Tier 1,3,9,2,9,1,7,2,2,Yes,1,927.36,Low
1846,6.2,4,5,0,9,4,3,8,Yes,Tier 1,1,6,1,4,10,10,9,0,Yes,1,926.1,Low
1847,5.61,3,2,2,5,6,10,4,Yes,Tier 1,5,6,10,4,1,10,8,1,Yes,1,926.305,Low
1848,5.99,9,2,0,8,8,7,8,Yes,Tier 3,4,6,3,8,7,4,7,4,Yes,1,926.995,Low
1849,9.43,10,0,0,3,2,4,8,No,Tier 2,3,4,4,6,2,4,7,5,Yes,1,929.215,Low
1850,8.23,4,3,0,7,3,2,1,Yes,Tier 3,3,6,1,8,6,2,10,0,No,1,929.115,Low
1851,6.43,8,3,3,1,2,10,9,Yes,Tier 2,0,7,1,7,6,8,2,0,No,1,928.715,Low
1852,9.08,1,2,2,5,7,3,3,Yes,Tier 2,0,6,3,8,3,6,6,3,Yes,1,930.54,Low
1853,9.31,7,0,1,2,2,3,6,No,Tier 3,4,2,5,4,5,2,10,4,Yes,1,931.155,Low
1854,9.23,6,0,0,8,5,3,3,Yes,Tier 2,0,9,8,2,6,6,4,1,Yes,1,931.615,Low
1855,9.59,1,1,0,6,10,3,9,No,Tier 3,0,8,5,1,10,6,4,2,No,0,932.295,Low
1856,6.26,4,0,3,5,9,10,1,Yes,Tier 2,1,9,7,5,6,8,8,2,Yes,1,931.13,Low
1857,8.78,5,5,3,3,8,6,7,Yes,Tier 1,1,5,9,10,4,9,8,5,Yes,1,932.89,Low
1858,7.3,8,3,2,1,8,6,5,No,Tier 3,1,7,1,10,2,8,7,2,No,1,932.65,Low
1859,9.21,4,1,1,10,3,9,3,Yes,Tier 2,4,5,5,9,2,5,10,0,Yes,1,934.105,Low
1860,8.64,3,5,1,10,1,8,7,Yes,Tier 2,5,3,2,8,4,9,2,3,No,1,934.32,Low
1861,8.88,2,3,3,10,2,10,1,No,Tier 2,5,0,1,7,5,4,6,4,Yes,0,934.94,Low
1862,8.28,4,5,2,10,7,7,6,No,Tier 2,5,6,7,1,2,6,9,5,Yes,1,935.14,Low
1863,5.89,10,4,0,8,4,2,7,No,Tier 2,3,7,7,10,8,3,9,4,Yes,0,934.445,Low
1864,7.73,4,2,2,5,10,10,9,No,Tier 3,2,3,1,4,10,10,7,5,No,0,935.865,Low
1865,9.92,10,4,1,9,5,2,9,Yes,Tier 1,4,8,10,2,5,9,2,0,Yes,1,937.46,Low
1866,9.69,5,2,3,7,1,1,7,No,Tier 3,3,7,7,9,7,9,8,1,No,1,937.845,Low
1867,5.22,7,3,0,1,2,7,5,Yes,Tier 1,0,9,6,10,6,6,8,1,Yes,1,936.11,Low
1868,5.82,9,3,0,1,9,7,7,No,Tier 2,4,1,6,3,6,7,9,5,No,1,936.91,Low
1869,5.66,2,4,1,7,6,1,1,Yes,Tier 1,3,9,1,9,3,8,9,4,No,1,937.33,Low
1870,8.63,5,5,0,7,7,6,7,Yes,Tier 2,4,7,10,5,10,4,3,4,Yes,1,939.315,Low
1871,9.09,10,2,2,9,5,7,10,Yes,Tier 2,0,3,7,2,3,1,6,0,Yes,1,940.045,Low
1872,6.07,9,2,1,2,9,1,4,Yes,Tier 2,0,9,1,10,2,9,3,5,Yes,1,939.035,Low
1873,7.53,3,1,1,7,10,6,2,Yes,Tier 1,4,8,10,4,1,3,2,4,Yes,1,940.265,Low
1874,9.2,1,0,0,2,5,10,6,No,Tier 2,5,2,10,6,7,5,1,3,Yes,0,941.6,Low
1875,8.66,2,5,1,10,6,9,7,Yes,Tier 2,4,2,5,8,10,3,4,1,Yes,1,941.83,Low
1876,7.71,6,5,3,10,10,1,7,Yes,Tier 3,2,6,1,3,10,4,2,3,Yes,1,941.855,Low
1877,7.95,5,1,2,2,9,2,8,No,Tier 2,1,7,1,9,4,9,5,0,Yes,0,942.475,Low
1878,7.54,1,3,1,5,5,2,5,No,Tier 2,3,5,8,4,6,10,6,5,No,0,942.77,Low
1879,6.49,1,4,3,9,4,10,10,Yes,Tier 3,5,5,5,10,5,2,8,2,Yes,1,942.745,Low
1880,7.83,4,5,0,9,5,3,10,Yes,Tier 3,0,9,5,7,10,2,10,0,Yes,0,943.915,Low
1881,8.44,4,2,1,10,5,4,8,Yes,Tier 1,0,7,3,3,7,3,6,0,Yes,1,944.72,Low
1882,9.37,6,1,3,1,5,7,4,Yes,Tier 2,3,9,2,10,3,4,9,2,Yes,1,945.685,Low
1883,8.18,6,4,0,7,1,3,10,Yes,Tier 2,5,9,10,2,10,2,4,4,No,0,945.59,Low
1884,8.81,10,4,3,10,5,7,1,Yes,Tier 2,4,1,4,9,3,9,4,2,No,1,946.405,Low
1885,5.8,6,5,0,10,5,5,8,No,Tier 2,2,4,1,9,1,5,4,5,No,1,945.4,Low
1886,7.31,1,0,2,3,1,5,4,Yes,Tier 1,5,1,7,6,4,3,10,4,No,1,946.655,Low
1887,5.05,10,2,1,10,4,7,5,Yes,Tier 2,3,2,8,4,8,4,7,1,Yes,1,946.025,Low
1888,6.23,9,4,2,10,8,7,4,Yes,Tier 2,4,6,2,2,8,2,10,3,Yes,1,947.115,Low
1889,8.63,7,2,2,1,4,7,7,Yes,Tier 2,0,0,1,7,7,10,10,1,No,1,948.815,Low
1890,9.96,7,5,1,2,7,9,10,No,Tier 2,4,3,7,4,7,1,4,1,Yes,1,949.98,Low
1891,5.5,7,1,2,6,6,1,3,No,Tier 2,1,6,6,3,5,5,4,1,Yes,1,948.25,Low
1892,7.01,2,4,2,10,5,1,2,Yes,Tier 2,2,4,5,10,2,6,4,1,Yes,1,949.505,Low
1893,9,2,5,3,2,9,3,10,Yes,Tier 2,1,4,6,2,1,2,7,1,Yes,0,951,Low
1894,6.02,6,4,0,2,8,6,2,No,Tier 2,1,2,6,2,3,10,10,5,No,1,950.01,Low
1895,7.78,7,1,2,4,5,2,7,Yes,Tier 2,4,7,9,10,6,2,10,2,Yes,1,951.39,Low
1896,8.67,3,2,1,3,10,9,10,No,Tier 1,4,2,4,7,9,6,7,1,No,1,952.335,Low
1897,8.08,4,2,3,8,7,1,6,No,Tier 3,5,6,1,8,5,10,8,1,Yes,1,952.54,Low
1898,5.94,3,4,0,8,9,5,2,Yes,Tier 2,5,0,4,10,10,10,7,0,Yes,1,951.97,Low
1899,6.78,7,5,2,6,7,7,8,No,Tier 1,3,2,8,4,7,6,6,5,No,1,952.89,Low
1900,8.92,7,1,2,4,3,10,6,Yes,Tier 1,5,0,10,8,9,1,2,0,Yes,1,954.46,Low
1901,7.77,4,3,1,7,10,3,8,No,Tier 1,0,3,4,3,8,7,9,0,No,1,954.385,Low
1902,5.03,7,2,2,9,5,2,6,No,Tier 2,2,2,5,10,3,3,8,1,Yes,1,953.515,Low
1903,8.8,5,3,1,2,9,3,4,No,Tier 2,1,8,3,7,7,5,6,1,Yes,1,955.9,Low
1904,5.18,1,4,2,6,9,7,8,Yes,Tier 2,4,1,6,8,2,8,8,2,No,1,954.59,Low
1905,8.73,10,3,2,7,8,1,4,No,Tier 2,0,4,9,10,6,6,5,1,Yes,1,956.865,Low
1906,6.01,4,5,1,1,6,8,6,Yes,Tier 2,3,9,5,5,1,8,4,4,Yes,1,956.005,Low
1907,9.79,7,5,0,6,7,3,5,No,Tier 2,4,2,2,10,4,1,4,0,Yes,0,958.395,Low
1908,6.84,2,3,3,8,7,5,4,Yes,Tier 1,3,2,3,6,3,8,1,5,Yes,1,957.42,Low
1909,6.63,2,5,1,7,1,10,7,Yes,Tier 3,5,4,3,3,9,3,7,3,Yes,1,957.815,Low
1910,5.74,1,2,0,2,8,5,8,Yes,Tier 1,5,1,4,4,7,8,10,0,Yes,1,957.87,Low
1911,6.53,2,4,0,2,6,6,6,No,Tier 2,5,4,3,3,2,9,7,5,Yes,1,958.765,Low
1912,9.38,10,3,1,4,7,7,1,Yes,Tier 1,4,2,1,1,5,3,5,5,Yes,1,960.69,Low
1913,9.98,8,2,3,5,10,1,7,Yes,Tier 3,5,1,9,2,7,4,10,2,Yes,1,961.49,Low
1914,6.84,8,3,1,5,10,6,4,Yes,Tier 2,2,4,7,10,8,4,5,2,Yes,1,960.42,Low
1915,7.24,8,2,2,2,2,2,2,No,Tier 1,1,2,4,7,4,2,3,5,Yes,1,961.12,Low
1916,8.61,1,5,2,7,7,10,3,Yes,Tier 2,3,7,9,10,5,9,5,1,Yes,1,962.305,Low
1917,9.43,1,5,0,8,8,3,10,Yes,Tier 2,3,1,2,3,6,9,6,4,Yes,0,963.215,Low
1918,7.97,10,4,2,2,5,5,4,Yes,Tier 1,3,6,9,1,10,10,1,1,No,0,962.985,Low
1919,6.96,4,5,3,4,1,1,7,Yes,Tier 1,4,7,9,5,8,7,4,0,No,0,962.98,Low
1920,7.06,6,1,1,3,6,7,9,Yes,Tier 2,3,6,2,1,2,7,9,3,Yes,1,963.53,Low
1921,8.48,8,2,3,4,3,1,10,Yes,Tier 3,4,1,7,1,8,10,10,1,No,1,964.74,Low
1922,5.02,2,2,0,5,5,8,6,Yes,Tier 1,4,8,4,6,3,8,2,2,No,1,963.51,Low
1923,8.1,3,3,2,6,9,6,10,No,Tier 2,5,9,5,9,8,3,7,3,Yes,1,965.55,Low
1924,6.78,6,4,2,2,7,1,5,No,Tier 3,2,5,5,1,10,2,8,1,Yes,1,965.39,Low
1925,8.97,10,0,1,10,8,7,9,Yes,Tier 2,5,8,9,7,10,4,4,3,Yes,1,966.985,Low
1926,5.46,4,5,3,6,6,10,8,No,Tier 1,4,2,6,2,5,1,7,2,Yes,1,965.73,Low
1927,7.94,2,0,3,9,9,3,8,Yes,Tier 2,5,8,1,10,5,7,5,2,No,1,967.47,Low
1928,7.4,7,1,1,8,3,7,8,No,Tier 3,0,2,5,8,7,8,1,1,Yes,1,967.7,Low
1929,8.21,4,4,2,1,1,8,8,Yes,Tier 2,3,2,1,7,6,6,10,1,Yes,1,968.605,Low
1930,5.32,8,2,0,9,10,10,8,No,Tier 3,1,7,7,2,4,10,5,5,No,0,967.66,Low
1931,7.9,8,0,0,10,4,3,10,No,Tier 1,3,5,3,9,2,1,10,1,No,0,969.45,Low
1932,7.81,7,1,1,2,8,5,10,Yes,Tier 2,0,0,2,7,10,7,8,1,Yes,0,969.905,Low
1933,7.8,10,4,1,1,6,10,7,Yes,Tier 1,5,1,7,2,3,10,4,0,Yes,0,970.4,Low
1934,8.02,9,1,1,6,7,2,2,Yes,Tier 2,4,9,9,2,1,2,3,4,Yes,0,971.01,Low
1935,8.38,4,5,3,1,9,2,2,No,Tier 2,5,7,5,5,2,3,8,1,Yes,1,971.69,Low
1936,9.02,7,0,2,6,2,1,5,No,Tier 1,2,6,4,5,10,5,2,2,Yes,1,972.51,Low
1937,6.35,10,3,2,2,7,3,6,Yes,Tier 2,4,7,10,9,1,6,2,1,Yes,1,971.675,Low
1938,9.13,10,3,1,7,4,4,9,No,Tier 2,2,7,5,1,8,10,6,0,Yes,1,973.565,Low
1939,7.49,1,4,0,7,7,3,1,Yes,Tier 3,1,5,7,5,1,10,5,0,Yes,0,973.245,Low
1940,5.39,4,1,3,4,8,8,7,No,Tier 3,3,6,4,3,1,6,3,2,No,0,972.695,Low
1941,5.29,2,2,1,2,2,1,7,No,Tier 3,4,5,9,3,10,7,3,2,Yes,0,973.145,Low
1942,6.67,9,0,3,7,7,5,8,Yes,Tier 3,2,0,6,5,5,6,5,3,No,1,974.335,Low
1943,8.92,5,3,1,1,8,7,1,Yes,Tier 2,2,4,3,2,2,8,10,5,Yes,0,975.96,Low
1944,8.54,3,3,3,2,1,9,10,No,Tier 3,0,9,2,4,6,9,9,1,Yes,1,976.27,Low
1945,8.94,4,1,0,2,10,1,4,No,Tier 2,0,0,4,4,9,7,7,0,Yes,1,976.97,Low
1946,7.59,6,3,0,1,5,9,10,No,Tier 2,3,1,9,4,2,7,6,3,No,1,976.795,Low
1947,7.2,10,1,0,9,9,9,5,No,Tier 1,2,4,2,2,10,3,4,1,No,1,977.1,Low
1948,5.74,1,0,0,6,2,4,2,No,Tier 1,1,1,3,3,8,2,3,5,Yes,0,976.87,Low
1949,6.64,7,1,2,3,6,10,2,Yes,Tier 1,2,3,3,3,3,7,10,2,Yes,1,977.82,Low
1950,7.17,8,3,2,6,2,5,4,No,Tier 1,2,2,5,8,3,10,7,4,Yes,1,978.585,Low
1951,5.44,7,1,3,7,3,6,3,Yes,Tier 2,4,8,5,8,8,7,8,4,Yes,0,978.22,Low
1952,6.1,7,3,1,3,6,4,7,Yes,Tier 2,4,9,10,1,3,4,4,3,Yes,1,979.05,Low
1953,7.99,9,5,2,4,5,6,7,No,Tier 1,0,4,7,4,3,7,2,4,No,0,980.495,Low
1954,8.68,4,4,1,10,4,5,2,No,Tier 2,4,1,1,7,10,7,7,3,Yes,1,981.34,Low
1955,9.99,7,3,3,1,7,3,5,No,Tier 2,2,9,2,1,2,7,3,0,No,0,982.495,Low
1956,9.67,9,3,1,6,3,3,5,Yes,Tier 1,4,5,5,2,2,9,2,2,Yes,0,982.835,Low
1957,8.21,5,3,0,6,10,9,8,Yes,Tier 2,0,5,5,5,10,1,5,4,No,0,982.605,Low
1958,7.11,2,4,0,9,7,5,8,Yes,Tier 1,3,4,7,7,6,9,9,2,Yes,1,982.555,Low
1959,8.18,5,5,2,2,9,3,4,Yes,Tier 2,5,2,7,7,5,4,3,0,Yes,1,983.59,Low
1960,8.93,4,2,3,5,2,8,10,No,Tier 2,1,7,3,9,6,4,1,5,Yes,0,984.465,Low
1961,5.59,8,3,2,5,5,8,1,No,Tier 2,5,4,4,3,7,4,1,5,Yes,1,983.295,Low
1962,7.05,5,2,2,7,1,3,6,Yes,Tier 2,5,9,2,10,4,5,7,0,No,1,984.525,Low
1963,9.2,9,0,2,5,7,7,7,No,Tier 1,2,8,2,2,7,1,1,0,No,0,986.1,Low
1964,6.92,9,5,3,10,2,9,1,No,Tier 1,1,3,3,1,7,4,5,1,No,0,985.46,Low
1965,7.86,3,1,0,4,5,3,8,Yes,Tier 2,5,3,7,8,3,6,7,2,No,1,986.43,Low
1966,7.94,10,2,0,10,1,8,9,Yes,Tier 2,5,1,6,7,2,4,3,5,Yes,1,986.97,Low
1967,5.92,6,5,2,2,1,1,8,Yes,Tier 1,3,2,1,9,3,5,9,0,No,1,986.46,Low
1968,6.81,6,0,1,8,4,3,3,Yes,Tier 3,2,6,9,2,5,1,2,0,No,0,987.405,Low
1969,6.67,4,5,0,5,7,4,9,Yes,Tier 2,1,5,1,9,5,10,6,1,Yes,1,987.835,Low
1970,5.13,10,1,0,4,7,3,10,No,Tier 3,3,6,7,10,2,9,7,2,Yes,1,987.565,Low
1971,5.12,3,3,3,9,8,9,3,No,Tier 2,2,6,8,8,7,7,1,3,No,1,988.06,Low
1972,9.16,1,3,0,2,9,10,4,No,Tier 2,3,8,6,4,2,8,2,1,Yes,1,990.58,Low
1973,6.37,7,3,0,3,4,5,6,No,Tier 1,5,2,1,10,10,8,5,2,No,1,989.685,Low
1974,7.59,5,4,2,8,2,3,7,Yes,Tier 3,2,5,2,4,10,10,9,4,Yes,1,990.795,Low
1975,6.49,10,4,2,4,10,3,8,Yes,Tier 1,2,1,7,4,8,8,3,0,Yes,1,990.745,Low
1976,9.7,7,4,3,9,10,2,7,Yes,Tier 3,5,2,5,5,8,4,9,1,Yes,1,992.85,Low
1977,6.3,1,4,3,10,3,10,3,No,Tier 2,3,5,9,1,9,8,10,3,Yes,0,991.65,Low
1978,7.15,8,0,1,10,9,6,2,No,Tier 1,0,0,8,5,1,9,7,5,Yes,1,992.575,Low
1979,9.36,3,5,0,10,8,9,2,Yes,Tier 2,1,7,4,9,4,3,7,1,Yes,1,994.18,Low
1980,9.21,7,0,2,10,6,7,9,No,Tier 3,0,3,5,9,3,7,8,2,Yes,1,994.605,Low
1981,5.93,3,3,2,9,3,2,7,Yes,Tier 2,4,4,10,9,2,7,2,2,Yes,1,993.465,Low
1982,9.01,3,1,0,10,10,9,7,Yes,Tier 1,1,4,3,3,2,6,1,5,No,1,995.505,Low
1983,7.29,10,4,3,9,8,3,5,No,Tier 3,2,5,2,1,5,2,2,1,No,1,995.145,Low
1984,7.41,9,5,2,1,2,7,6,Yes,Tier 2,5,0,5,2,7,3,2,5,Yes,1,995.705,Low
1985,5.67,2,1,3,6,4,10,7,No,Tier 1,1,7,4,7,7,7,4,1,No,1,995.335,Low
1986,5.4,4,0,2,10,4,7,9,No,Tier 3,1,4,7,5,1,10,2,0,Yes,0,995.7,Low
1987,8.64,6,4,2,6,9,4,10,No,Tier 2,4,2,10,10,8,8,5,5,Yes,1,997.82,Low
1988,7.48,3,0,1,8,8,4,4,No,Tier 2,5,7,10,2,6,7,9,4,Yes,1,997.74,Low
1989,7.18,10,0,2,7,7,2,6,Yes,Tier 2,0,9,1,7,10,8,3,3,Yes,0,998.09,Low
1990,8.65,10,2,0,7,4,2,1,No,Tier 2,2,2,6,8,8,3,10,3,No,1,999.325,Low
1991,8.83,7,5,0,2,7,2,7,No,Tier 2,1,2,9,2,4,7,2,5,Yes,1,999.915,Low
1992,5.79,7,0,0,4,1,5,4,Yes,Tier 2,0,7,6,8,6,6,4,0,No,1,998.895,Low
1993,8.05,5,3,3,1,8,3,2,Yes,Tier 1,4,9,9,1,1,3,8,5,No,1,1000.525,Low
1994,5.68,3,0,2,7,8,10,4,No,Tier 1,0,7,2,9,4,3,5,2,No,1,999.84,Low
1995,8.76,2,4,3,4,9,7,8,Yes,Tier 2,4,2,8,9,6,4,1,5,Yes,1,1001.88,Low
1996,8.28,4,3,1,9,9,7,2,No,Tier 3,5,3,10,4,10,1,2,3,Yes,0,1002.14,Low
1997,9.78,4,0,2,6,1,6,1,Yes,Tier 3,1,5,9,9,7,6,7,0,Yes,1,1003.39,Low
1998,5.34,8,3,0,6,10,8,1,Yes,Tier 2,2,0,3,5,10,10,7,4,Yes,1,1001.67,Low
1999,5.29,8,0,1,9,7,4,7,No,Tier 2,0,8,6,1,5,4,1,2,No,0,1002.145,Low
2000,6.41,5,5,1,8,1,9,7,No,Tier 2,4,1,5,8,3,10,1,1,Yes,1,1003.205,Low
2001,6.31,6,3,2,6,6,10,4,No,Tier 2,2,0,6,4,9,10,4,4,Yes,1,1003.655,Low
2002,6.23,8,1,0,6,5,10,5,Yes,Tier 2,1,4,9,6,10,2,5,3,Yes,1,1004.115,Low
2003,9.53,1,2,3,6,2,5,5,Yes,Tier 2,0,6,3,1,8,9,9,0,No,1,1006.265,Low
2004,6.25,5,3,2,4,3,4,7,No,Tier 2,3,7,8,10,10,5,6,1,Yes,0,1005.125,Low
2005,6.36,4,4,0,5,8,3,3,Yes,Tier 1,2,4,7,1,1,4,7,3,Yes,0,1005.68,Low
2006,8.8,4,2,1,3,2,9,5,Yes,Tier 3,0,7,10,9,2,4,2,3,Yes,1,1007.4,Low
2007,7.25,2,2,2,9,4,4,7,Yes,Tier 1,4,2,9,5,2,4,2,5,No,1,1007.125,Low
2008,8.88,10,0,1,2,3,9,7,Yes,Tier 1,3,6,4,7,9,5,8,1,No,1,1008.44,Low
2009,5.33,1,3,0,7,7,1,9,Yes,Tier 3,2,7,3,6,6,3,5,5,Yes,1,1007.165,Low
2010,7.44,6,5,3,1,8,5,4,Yes,Tier 3,5,4,9,3,9,7,3,0,Yes,1,1008.72,Low
2011,5.17,7,2,3,10,4,1,1,Yes,Tier 1,5,4,3,10,8,6,2,2,No,1,1008.085,Low
2012,5.31,5,4,1,7,6,9,5,Yes,Tier 3,3,6,3,6,6,1,3,3,Yes,1,1008.655,Low
2013,9.53,8,5,1,2,3,7,4,No,Tier 3,2,1,1,1,6,4,8,4,Yes,1,1011.265,Low
